,Date,TemperatureDSNY,TemperatureCPER
9589,2019-08-13 06:30:00+00:00,24.8493,16.821
9590,2019-08-13 07:00:00+00:00,24.7184,16.8058
9591,2019-08-13 07:30:00+00:00,24.6316,16.4356
9592,2019-08-13 08:00:00+00:00,24.7794,15.7401
9593,2019-08-13 08:30:00+00:00,24.9773,14.9863
9594,2019-08-13 09:00:00+00:00,25.0271,14.6858
9595,2019-08-13 09:30:00+00:00,25.0534,14.4257
9596,2019-08-13 10:00:00+00:00,25.1408,14.4726
9597,2019-08-13 10:30:00+00:00,25.2094,14.2044
9598,2019-08-13 11:00:00+00:00,25.2902,14.0303
9599,2019-08-13 11:30:00+00:00,25.4671,13.4405
9600,2019-08-13 12:00:00+00:00,25.7192,13.1036
9601,2019-08-13 12:30:00+00:00,26.1532,13.2785
9602,2019-08-13 13:00:00+00:00,26.7341,15.3607
9603,2019-08-13 13:30:00+00:00,27.5119,17.28
9604,2019-08-13 14:00:00+00:00,28.4676,19.2991
9605,2019-08-13 14:30:00+00:00,28.4842,19.8652
9606,2019-08-13 15:00:00+00:00,29.2165,21.6478
9607,2019-08-13 15:30:00+00:00,30.0563,23.0884
9608,2019-08-13 16:00:00+00:00,30.1629,24.7535
9609,2019-08-13 16:30:00+00:00,30.9276,24.8126
9610,2019-08-13 17:00:00+00:00,28.4688,25.2758
9611,2019-08-13 17:30:00+00:00,25.8,25.5524
9612,2019-08-13 18:00:00+00:00,25.264,25.4711
9613,2019-08-13 18:30:00+00:00,26.1546,25.2831
9614,2019-08-13 19:00:00+00:00,26.8137,25.4917
9615,2019-08-13 19:30:00+00:00,27.727,25.4943
9616,2019-08-13 20:00:00+00:00,27.646,25.9209
9617,2019-08-13 20:30:00+00:00,27.7851,26.2324
9618,2019-08-13 21:00:00+00:00,27.8448,26.5201
9619,2019-08-13 21:30:00+00:00,27.6993,26.2522
9620,2019-08-13 22:00:00+00:00,27.2474,26.3013
9621,2019-08-13 22:30:00+00:00,26.8928,26.3304
9622,2019-08-13 23:00:00+00:00,26.7786,25.8883
9623,2019-08-13 23:30:00+00:00,26.6923,25.6506
9624,2019-08-14 00:00:00+00:00,26.5072,25.3786
9625,2019-08-14 00:30:00+00:00,26.2517,24.6503
9626,2019-08-14 01:00:00+00:00,26.0427,23.7405
9627,2019-08-14 01:30:00+00:00,25.9994,22.5582
9628,2019-08-14 02:00:00+00:00,25.8473,21.335
9629,2019-08-14 02:30:00+00:00,25.7788,20.0859
9630,2019-08-14 03:00:00+00:00,25.7691,19.1402
9631,2019-08-14 03:30:00+00:00,25.7563,18.5153
9632,2019-08-14 04:00:00+00:00,25.7199,17.6356
9633,2019-08-14 04:30:00+00:00,25.6539,17.6049
9634,2019-08-14 05:00:00+00:00,25.6462,17.1734
9635,2019-08-14 05:30:00+00:00,25.7436,17.3335
9636,2019-08-14 06:00:00+00:00,25.7557,16.7272
9637,2019-08-14 06:30:00+00:00,25.7692,16.2529
9638,2019-08-14 07:00:00+00:00,25.6711,15.7734
9639,2019-08-14 07:30:00+00:00,25.5588,15.3834
9640,2019-08-14 08:00:00+00:00,25.5097,14.7377
9641,2019-08-14 08:30:00+00:00,25.7183,14.6943
9642,2019-08-14 09:00:00+00:00,25.7229,14.2485
9643,2019-08-14 09:30:00+00:00,25.7209,14.3981
9644,2019-08-14 10:00:00+00:00,25.5684,13.4471
9645,2019-08-14 10:30:00+00:00,25.5236,13.6257
9646,2019-08-14 11:00:00+00:00,25.4673,13.4146
9647,2019-08-14 11:30:00+00:00,25.554,12.732
9648,2019-08-14 12:00:00+00:00,25.8879,12.3115
9649,2019-08-14 12:30:00+00:00,26.4988,11.9362
9650,2019-08-14 13:00:00+00:00,27.2342,12.4901
9651,2019-08-14 13:30:00+00:00,28.1312,13.919
9652,2019-08-14 14:00:00+00:00,28.847,14.8003
9653,2019-08-14 14:30:00+00:00,29.6169,15.6134
9654,2019-08-14 15:00:00+00:00,30.2565,16.6279
9655,2019-08-14 15:30:00+00:00,30.7678,18.1184
9656,2019-08-14 16:00:00+00:00,31.0371,19.2481
9657,2019-08-14 16:30:00+00:00,31.2845,20.3425
9658,2019-08-14 17:00:00+00:00,30.2884,21.6119
9659,2019-08-14 17:30:00+00:00,29.5997,22.8177
9660,2019-08-14 18:00:00+00:00,29.9044,24.0432
9661,2019-08-14 18:30:00+00:00,29.5635,25.3729
9662,2019-08-14 19:00:00+00:00,29.3227,27.1681
9663,2019-08-14 19:30:00+00:00,28.7037,28.4699
9664,2019-08-14 20:00:00+00:00,28.519,28.0817
9665,2019-08-14 20:30:00+00:00,28.5985,28.4513
9666,2019-08-14 21:00:00+00:00,28.6008,28.5322
9667,2019-08-14 21:30:00+00:00,28.0137,28.7025
9668,2019-08-14 22:00:00+00:00,27.0244,28.2479
9669,2019-08-14 22:30:00+00:00,26.763,28.2715
9670,2019-08-14 23:00:00+00:00,26.7083,28.1526
9671,2019-08-14 23:30:00+00:00,26.5206,28.1728
9672,2019-08-15 00:00:00+00:00,26.4746,28.0192
9673,2019-08-15 00:30:00+00:00,26.4385,27.2161
9674,2019-08-15 01:00:00+00:00,26.4546,26.5441
9675,2019-08-15 01:30:00+00:00,26.5167,23.0895
9676,2019-08-15 02:00:00+00:00,26.2621,21.3312
9677,2019-08-15 02:30:00+00:00,26.0701,20.2015
9678,2019-08-15 03:00:00+00:00,26.033,19.1106
9679,2019-08-15 03:30:00+00:00,26.1933,18.2689
9680,2019-08-15 04:00:00+00:00,25.4083,17.6028
9681,2019-08-15 04:30:00+00:00,24.7501,17.0407
9682,2019-08-15 05:00:00+00:00,24.6717,16.7684
9683,2019-08-15 05:30:00+00:00,24.6446,16.2472
9684,2019-08-15 06:00:00+00:00,24.606,16.2961
9685,2019-08-15 06:30:00+00:00,24.5617,16.1484
9686,2019-08-15 07:00:00+00:00,24.5538,15.9509
9687,2019-08-15 07:30:00+00:00,24.3907,15.4668
9688,2019-08-15 08:00:00+00:00,24.1993,15.4418
9689,2019-08-15 08:30:00+00:00,24.1815,14.7265
9690,2019-08-15 09:00:00+00:00,24.0767,14.1321
9691,2019-08-15 09:30:00+00:00,24.0782,14.3583
9692,2019-08-15 10:00:00+00:00,24.1583,13.7382
9693,2019-08-15 10:30:00+00:00,24.2332,13.0474
9694,2019-08-15 11:00:00+00:00,24.3516,14.3871
9695,2019-08-15 11:30:00+00:00,24.8038,14.942
9696,2019-08-15 12:00:00+00:00,25.5328,14.4508
9697,2019-08-15 12:30:00+00:00,26.224,15.4381
9698,2019-08-15 13:00:00+00:00,26.5467,16.8582
9699,2019-08-15 13:30:00+00:00,26.7581,17.1569
9700,2019-08-15 14:00:00+00:00,27.026,18.6332
9701,2019-08-15 14:30:00+00:00,28.0114,21.2007
9702,2019-08-15 15:00:00+00:00,28.5411,24.2429
9703,2019-08-15 15:30:00+00:00,28.6441,25.9393
9704,2019-08-15 16:00:00+00:00,29.1651,27.3423
9705,2019-08-15 16:30:00+00:00,27.354,28.1503
9706,2019-08-15 17:00:00+00:00,26.3771,27.8658
9707,2019-08-15 17:30:00+00:00,26.9189,27.5741
9708,2019-08-15 18:00:00+00:00,26.1751,27.6752
9709,2019-08-15 18:30:00+00:00,27.6358,27.6252
9710,2019-08-15 19:00:00+00:00,27.885,28.7815
9711,2019-08-15 19:30:00+00:00,28.0442,30.6338
9712,2019-08-15 20:00:00+00:00,27.9042,31.0367
9713,2019-08-15 20:30:00+00:00,27.5938,31.4816
9714,2019-08-15 21:00:00+00:00,27.496,31.8446
9715,2019-08-15 21:30:00+00:00,26.361,32.1693
9716,2019-08-15 22:00:00+00:00,25.8388,31.5646
9717,2019-08-15 22:30:00+00:00,25.9896,30.7078
9718,2019-08-15 23:00:00+00:00,26.0249,29.5036
9719,2019-08-15 23:30:00+00:00,26.0278,30.2134
9720,2019-08-16 00:00:00+00:00,25.6499,30.1125
9721,2019-08-16 00:30:00+00:00,24.731,28.4173
9722,2019-08-16 01:00:00+00:00,24.4172,25.393
9723,2019-08-16 01:30:00+00:00,24.4377,23.5259
9724,2019-08-16 02:00:00+00:00,24.4269,22.1573
9725,2019-08-16 02:30:00+00:00,24.4136,21.4148
9726,2019-08-16 03:00:00+00:00,24.3785,20.29
9727,2019-08-16 03:30:00+00:00,24.1661,19.329
9728,2019-08-16 04:00:00+00:00,24.2693,18.5416
9729,2019-08-16 04:30:00+00:00,24.5087,17.5425
9730,2019-08-16 05:00:00+00:00,24.376,17.3539
9731,2019-08-16 05:30:00+00:00,24.2715,16.7741
9732,2019-08-16 06:00:00+00:00,24.1799,16.2087
9733,2019-08-16 06:30:00+00:00,24.1055,16.6727
9734,2019-08-16 07:00:00+00:00,24.161,15.4988
9735,2019-08-16 07:30:00+00:00,24.1318,14.5212
9736,2019-08-16 08:00:00+00:00,23.8874,14.3143
9737,2019-08-16 08:30:00+00:00,23.8196,14.6015
9738,2019-08-16 09:00:00+00:00,23.6654,13.8972
9739,2019-08-16 09:30:00+00:00,23.5764,13.4638
9740,2019-08-16 10:00:00+00:00,23.4641,14.1719
9741,2019-08-16 10:30:00+00:00,23.647,13.7103
9742,2019-08-16 11:00:00+00:00,23.9251,14.1128
9743,2019-08-16 11:30:00+00:00,24.1524,14.1104
9744,2019-08-16 12:00:00+00:00,24.4223,14.2849
9745,2019-08-16 12:30:00+00:00,24.8521,14.6127
9746,2019-08-16 13:00:00+00:00,25.1393,15.1984
9747,2019-08-16 13:30:00+00:00,25.5608,15.7549
9748,2019-08-16 14:00:00+00:00,26.6608,15.8393
9749,2019-08-16 14:30:00+00:00,27.4919,16.1548
9750,2019-08-16 15:00:00+00:00,28.2392,16.6121
9751,2019-08-16 15:30:00+00:00,28.3802,17.3848
9752,2019-08-16 16:00:00+00:00,28.2868,18.2755
9753,2019-08-16 16:30:00+00:00,28.2434,19.0638
9754,2019-08-16 17:00:00+00:00,25.8436,19.7363
9755,2019-08-16 17:30:00+00:00,24.4419,20.5792
9756,2019-08-16 18:00:00+00:00,25.0115,22.0562
9757,2019-08-16 18:30:00+00:00,26.6717,23.2014
9758,2019-08-16 19:00:00+00:00,25.7747,24.1515
9759,2019-08-16 19:30:00+00:00,25.3164,24.6484
9760,2019-08-16 20:00:00+00:00,25.6929,24.9533
9761,2019-08-16 20:30:00+00:00,25.7733,25.757
9762,2019-08-16 21:00:00+00:00,25.8923,26.669
9763,2019-08-16 21:30:00+00:00,26.13,26.6406
9764,2019-08-16 22:00:00+00:00,26.2603,25.9618
9765,2019-08-16 22:30:00+00:00,26.2952,25.5875
9766,2019-08-16 23:00:00+00:00,26.3203,25.8855
9767,2019-08-16 23:30:00+00:00,26.3118,26.0754
9768,2019-08-17 00:00:00+00:00,26.3036,27.2228
9769,2019-08-17 00:30:00+00:00,26.1263,26.4717
9770,2019-08-17 01:00:00+00:00,25.53,25.4987
9771,2019-08-17 01:30:00+00:00,25.4029,24.5517
9772,2019-08-17 02:00:00+00:00,25.1077,23.8441
9773,2019-08-17 02:30:00+00:00,24.7403,23.958
9774,2019-08-17 03:00:00+00:00,24.609,22.667
9775,2019-08-17 03:30:00+00:00,24.8076,22.2272
9776,2019-08-17 04:00:00+00:00,24.625,21.6325
9777,2019-08-17 04:30:00+00:00,24.6271,19.8691
9778,2019-08-17 05:00:00+00:00,24.4299,20.1097
9779,2019-08-17 05:30:00+00:00,24.1603,21.141
9780,2019-08-17 06:00:00+00:00,23.9015,18.6997
9781,2019-08-17 06:30:00+00:00,24.0516,17.9278
9782,2019-08-17 07:00:00+00:00,24.0153,16.9481
9783,2019-08-17 07:30:00+00:00,24.1593,15.9675
9784,2019-08-17 08:00:00+00:00,24.0675,15.6588
9785,2019-08-17 08:30:00+00:00,23.8,15.4718
9786,2019-08-17 09:00:00+00:00,23.7963,14.1989
9787,2019-08-17 09:30:00+00:00,23.4439,16.1214
9788,2019-08-17 10:00:00+00:00,23.4304,14.978
9789,2019-08-17 10:30:00+00:00,23.2494,15.9685
9790,2019-08-17 11:00:00+00:00,23.196,15.7093
9791,2019-08-17 11:30:00+00:00,23.5023,14.5395
9792,2019-08-17 12:00:00+00:00,24.5971,14.9015
9793,2019-08-17 12:30:00+00:00,25.1758,15.6095
9794,2019-08-17 13:00:00+00:00,25.9786,17.5077
9795,2019-08-17 13:30:00+00:00,26.7605,19.8043
9796,2019-08-17 14:00:00+00:00,27.5722,22.5176
9797,2019-08-17 14:30:00+00:00,28.1996,24.3432
9798,2019-08-17 15:00:00+00:00,28.7367,24.5659
9799,2019-08-17 15:30:00+00:00,29.3821,24.8835
9800,2019-08-17 16:00:00+00:00,29.8088,25.5441
9801,2019-08-17 16:30:00+00:00,30.176,25.7359
9802,2019-08-17 17:00:00+00:00,30.0999,25.9845
9803,2019-08-17 17:30:00+00:00,29.7548,26.6289
9804,2019-08-17 18:00:00+00:00,28.8206,25.6878
9805,2019-08-17 18:30:00+00:00,29.1688,25.7942
9806,2019-08-17 19:00:00+00:00,29.4146,26.9193
9807,2019-08-17 19:30:00+00:00,30.3669,26.5727
9808,2019-08-17 20:00:00+00:00,30.5427,26.3324
9809,2019-08-17 20:30:00+00:00,30.4715,27.0798
9810,2019-08-17 21:00:00+00:00,30.3544,29.1352
9811,2019-08-17 21:30:00+00:00,30.421,28.325
9812,2019-08-17 22:00:00+00:00,30.1296,27.2397
9813,2019-08-17 22:30:00+00:00,27.9708,27.5004
9814,2019-08-17 23:00:00+00:00,27.299,27.4198
9815,2019-08-17 23:30:00+00:00,26.2878,28.3134
9816,2019-08-18 00:00:00+00:00,25.6398,27.1361
9817,2019-08-18 00:30:00+00:00,24.9098,25.3964
9818,2019-08-18 01:00:00+00:00,24.6299,25.3004
9819,2019-08-18 01:30:00+00:00,24.5425,24.4685
9820,2019-08-18 02:00:00+00:00,24.4352,23.4537
9821,2019-08-18 02:30:00+00:00,24.2721,23.0936
9822,2019-08-18 03:00:00+00:00,24.2313,22.7833
9823,2019-08-18 03:30:00+00:00,24.0963,21.8105
9824,2019-08-18 04:00:00+00:00,24.1875,20.5901
9825,2019-08-18 04:30:00+00:00,24.2319,20.4339
9826,2019-08-18 05:00:00+00:00,24.1199,18.7384
9827,2019-08-18 05:30:00+00:00,23.9689,18.7124
9828,2019-08-18 06:00:00+00:00,23.7982,17.0988
9829,2019-08-18 06:30:00+00:00,23.8463,16.1983
9830,2019-08-18 07:00:00+00:00,23.7461,15.5291
9831,2019-08-18 07:30:00+00:00,23.704,15.0322
9832,2019-08-18 08:00:00+00:00,23.9881,14.3004
9833,2019-08-18 08:30:00+00:00,24.197,14.0782
9834,2019-08-18 09:00:00+00:00,23.9797,13.9814
9835,2019-08-18 09:30:00+00:00,23.7229,13.175
9836,2019-08-18 10:00:00+00:00,23.7372,12.8352
9837,2019-08-18 10:30:00+00:00,23.7844,12.5718
9838,2019-08-18 11:00:00+00:00,23.7839,12.4759
9839,2019-08-18 11:30:00+00:00,24.0084,12.2464
9840,2019-08-18 12:00:00+00:00,24.8613,11.9037
9841,2019-08-18 12:30:00+00:00,25.852,12.5368
9842,2019-08-18 13:00:00+00:00,26.4582,13.1462
9843,2019-08-18 13:30:00+00:00,26.9518,13.6998
9844,2019-08-18 14:00:00+00:00,27.2514,14.2094
9845,2019-08-18 14:30:00+00:00,27.5092,14.5855
9846,2019-08-18 15:00:00+00:00,28.3015,14.586
9847,2019-08-18 15:30:00+00:00,29.5111,13.9037
9848,2019-08-18 16:00:00+00:00,30.3951,14.1983
9849,2019-08-18 16:30:00+00:00,30.7013,14.1769
9850,2019-08-18 17:00:00+00:00,30.6827,14.6387
9851,2019-08-18 17:30:00+00:00,31.1305,15.3305
9852,2019-08-18 18:00:00+00:00,31.5578,16.8122
9853,2019-08-18 18:30:00+00:00,31.6806,17.989
9854,2019-08-18 19:00:00+00:00,32.1887,19.5297
9855,2019-08-18 19:30:00+00:00,32.1402,21.2252
9856,2019-08-18 20:00:00+00:00,32.4109,22.5211
9857,2019-08-18 20:30:00+00:00,32.866,23.4601
9858,2019-08-18 21:00:00+00:00,32.5143,24.0443
9859,2019-08-18 21:30:00+00:00,32.3423,25.0952
9860,2019-08-18 22:00:00+00:00,32.1772,26.0005
9861,2019-08-18 22:30:00+00:00,31.8682,26.7217
9862,2019-08-18 23:00:00+00:00,31.3513,26.6856
9863,2019-08-18 23:30:00+00:00,29.9731,27.1116
9864,2019-08-19 00:00:00+00:00,28.6421,27.3767
9865,2019-08-19 00:30:00+00:00,27.4833,27.0931
9866,2019-08-19 01:00:00+00:00,25.7274,26.7149
9867,2019-08-19 01:30:00+00:00,25.1363,26.1374
9868,2019-08-19 02:00:00+00:00,25.0883,25.5127
9869,2019-08-19 02:30:00+00:00,25.054,23.6253
9870,2019-08-19 03:00:00+00:00,24.9184,23.3296
9871,2019-08-19 03:30:00+00:00,24.9342,20.7182
9872,2019-08-19 04:00:00+00:00,24.7468,20.1823
9873,2019-08-19 04:30:00+00:00,24.7807,18.9931
9874,2019-08-19 05:00:00+00:00,24.6816,21.0182
9875,2019-08-19 05:30:00+00:00,24.537,20.1804
9876,2019-08-19 06:00:00+00:00,24.823,19.765
9877,2019-08-19 06:30:00+00:00,24.5699,18.653
9878,2019-08-19 07:00:00+00:00,24.5393,19.0661
9879,2019-08-19 07:30:00+00:00,24.5972,18.6588
9880,2019-08-19 08:00:00+00:00,24.3555,17.467
9881,2019-08-19 08:30:00+00:00,24.4262,18.3211
9882,2019-08-19 09:00:00+00:00,24.2683,17.9971
9883,2019-08-19 09:30:00+00:00,24.6268,16.4998
9884,2019-08-19 10:00:00+00:00,24.6805,17.3029
9885,2019-08-19 10:30:00+00:00,24.3926,15.6606
9886,2019-08-19 11:00:00+00:00,24.4425,16.3566
9887,2019-08-19 11:30:00+00:00,24.7718,15.2994
9888,2019-08-19 12:00:00+00:00,25.7715,15.9004
9889,2019-08-19 12:30:00+00:00,26.2596,15.9068
9890,2019-08-19 13:00:00+00:00,26.966,17.8748
9891,2019-08-19 13:30:00+00:00,27.666,22.0035
9892,2019-08-19 14:00:00+00:00,27.8626,26.1855
9893,2019-08-19 14:30:00+00:00,28.8952,28.9846
9894,2019-08-19 15:00:00+00:00,29.5736,30.2292
9895,2019-08-19 15:30:00+00:00,29.9023,30.8275
9896,2019-08-19 16:00:00+00:00,30.6397,31.1379
9897,2019-08-19 16:30:00+00:00,30.6702,31.5473
9898,2019-08-19 17:00:00+00:00,30.9793,32.0041
9899,2019-08-19 17:30:00+00:00,31.3454,32.6236
9900,2019-08-19 18:00:00+00:00,30.1854,32.5672
9901,2019-08-19 18:30:00+00:00,30.5659,32.7412
9902,2019-08-19 19:00:00+00:00,30.5433,33.318
9903,2019-08-19 19:30:00+00:00,25.6607,33.0621
9904,2019-08-19 20:00:00+00:00,26.2358,33.5108
9905,2019-08-19 20:30:00+00:00,26.8588,33.4512
9906,2019-08-19 21:00:00+00:00,27.2597,33.5586
9907,2019-08-19 21:30:00+00:00,26.8626,33.2678
9908,2019-08-19 22:00:00+00:00,26.7869,33.233
9909,2019-08-19 22:30:00+00:00,26.6003,33.4858
9910,2019-08-19 23:00:00+00:00,26.5569,33.6015
9911,2019-08-19 23:30:00+00:00,26.7613,33.4137
9912,2019-08-20 00:00:00+00:00,26.7136,32.8626
9913,2019-08-20 00:30:00+00:00,26.343,31.6295
9914,2019-08-20 01:00:00+00:00,26.0289,30.1316
9915,2019-08-20 01:30:00+00:00,26.0682,28.7243
9916,2019-08-20 02:00:00+00:00,26.5241,26.9629
9917,2019-08-20 02:30:00+00:00,26.1751,25.8112
9918,2019-08-20 03:00:00+00:00,25.7383,25.2746
9919,2019-08-20 03:30:00+00:00,25.1961,24.6232
9920,2019-08-20 04:00:00+00:00,25.5201,24.0152
9921,2019-08-20 04:30:00+00:00,25.8559,23.3918
9922,2019-08-20 05:00:00+00:00,26.077,23.5322
9923,2019-08-20 05:30:00+00:00,25.7306,20.9034
9924,2019-08-20 06:00:00+00:00,25.9114,20.9445
9925,2019-08-20 06:30:00+00:00,25.8571,20.4793
9926,2019-08-20 07:00:00+00:00,25.6611,19.8817
9927,2019-08-20 07:30:00+00:00,25.356,19.2946
9928,2019-08-20 08:00:00+00:00,25.0916,19.59
9929,2019-08-20 08:30:00+00:00,24.8419,19.9638
9930,2019-08-20 09:00:00+00:00,24.7074,19.7574
9931,2019-08-20 09:30:00+00:00,24.8465,19.5569
9932,2019-08-20 10:00:00+00:00,24.8555,18.8624
9933,2019-08-20 10:30:00+00:00,24.9124,19.0805
9934,2019-08-20 11:00:00+00:00,24.7564,19.8527
9935,2019-08-20 11:30:00+00:00,25.089,20.1603
9936,2019-08-20 12:00:00+00:00,25.6422,20.7845
9937,2019-08-20 12:30:00+00:00,26.3607,21.6303
9938,2019-08-20 13:00:00+00:00,27.0749,23.2503
9939,2019-08-20 13:30:00+00:00,27.4081,26.7768
9940,2019-08-20 14:00:00+00:00,27.8664,28.304
9941,2019-08-20 14:30:00+00:00,28.6865,29.256
9942,2019-08-20 15:00:00+00:00,29.2462,30.8768
9943,2019-08-20 15:30:00+00:00,29.5605,32.5436
9944,2019-08-20 16:00:00+00:00,29.9443,32.6956
9945,2019-08-20 16:30:00+00:00,30.3788,33.2402
9946,2019-08-20 17:00:00+00:00,30.728,33.2062
9947,2019-08-20 17:30:00+00:00,27.7314,33.6487
9948,2019-08-20 18:00:00+00:00,26.5966,33.712
9949,2019-08-20 18:30:00+00:00,28.57,33.2228
9950,2019-08-20 19:00:00+00:00,30.2528,33.5035
9951,2019-08-20 19:30:00+00:00,30.8902,32.648
9952,2019-08-20 20:00:00+00:00,29.3322,32.1593
9953,2019-08-20 20:30:00+00:00,29.6269,31.4195
9954,2019-08-20 21:00:00+00:00,28.1508,28.7435
9955,2019-08-20 21:30:00+00:00,24.7551,28.6625
9956,2019-08-20 22:00:00+00:00,22.9345,22.7111
9957,2019-08-20 22:30:00+00:00,23.9147,23.3043
9958,2019-08-20 23:00:00+00:00,24.5855,23.5996
9959,2019-08-20 23:30:00+00:00,24.808,23.8506
9960,2019-08-21 00:00:00+00:00,25.0394,26.4995
9961,2019-08-21 00:30:00+00:00,25.2384,26.9279
9962,2019-08-21 01:00:00+00:00,25.4081,25.7943
9963,2019-08-21 01:30:00+00:00,25.7489,24.7574
9964,2019-08-21 02:00:00+00:00,25.7492,23.9353
9965,2019-08-21 02:30:00+00:00,25.5047,23.7539
9966,2019-08-21 03:00:00+00:00,25.513,22.9506
9967,2019-08-21 03:30:00+00:00,25.3752,22.1573
9968,2019-08-21 04:00:00+00:00,25.2641,21.7524
9969,2019-08-21 04:30:00+00:00,25.2856,21.0319
9970,2019-08-21 05:00:00+00:00,25.3027,21.3855
9971,2019-08-21 05:30:00+00:00,25.3142,20.8369
9972,2019-08-21 06:00:00+00:00,25.2959,17.7736
9973,2019-08-21 06:30:00+00:00,25.0862,16.2927
9974,2019-08-21 07:00:00+00:00,24.6962,15.6253
9975,2019-08-21 07:30:00+00:00,24.4515,15.3143
9976,2019-08-21 08:00:00+00:00,24.2159,15.435
9977,2019-08-21 08:30:00+00:00,24.2418,15.0884
9978,2019-08-21 09:00:00+00:00,24.1628,15.1939
9979,2019-08-21 09:30:00+00:00,24.216,15.7864
9980,2019-08-21 10:00:00+00:00,24.2415,15.6982
9981,2019-08-21 10:30:00+00:00,24.3606,15.2671
9982,2019-08-21 11:00:00+00:00,24.5963,15.4267
9983,2019-08-21 11:30:00+00:00,25.2619,15.6393
9984,2019-08-21 12:00:00+00:00,25.9377,15.7235
9985,2019-08-21 12:30:00+00:00,26.5875,16.0614
9986,2019-08-21 13:00:00+00:00,27.1215,16.321
9987,2019-08-21 13:30:00+00:00,27.6705,16.5781
9988,2019-08-21 14:00:00+00:00,28.1958,16.9184
9989,2019-08-21 14:30:00+00:00,28.8227,17.519
9990,2019-08-21 15:00:00+00:00,29.2478,18.3244
9991,2019-08-21 15:30:00+00:00,29.8566,19.4259
9992,2019-08-21 16:00:00+00:00,30.367,20.2497
9993,2019-08-21 16:30:00+00:00,30.6981,20.448
9994,2019-08-21 17:00:00+00:00,30.5513,21.1438
9995,2019-08-21 17:30:00+00:00,30.971,22.1473
9996,2019-08-21 18:00:00+00:00,30.4694,22.2051
9997,2019-08-21 18:30:00+00:00,31.3124,22.649
9998,2019-08-21 19:00:00+00:00,30.7541,23.4257
9999,2019-08-21 19:30:00+00:00,26.5295,24.0007
10000,2019-08-21 20:00:00+00:00,26.0645,24.602
10001,2019-08-21 20:30:00+00:00,26.9321,25.0554
10002,2019-08-21 21:00:00+00:00,28.2138,25.0172
10003,2019-08-21 21:30:00+00:00,28.9172,24.6528
10004,2019-08-21 22:00:00+00:00,28.73,24.452
10005,2019-08-21 22:30:00+00:00,28.4498,24.5296
10006,2019-08-21 23:00:00+00:00,28.2608,24.4286
10007,2019-08-21 23:30:00+00:00,27.3426,24.4363
10008,2019-08-22 00:00:00+00:00,26.6557,24.4372
10009,2019-08-22 00:30:00+00:00,26.1914,24.5635
10010,2019-08-22 01:00:00+00:00,26.1145,24.3897
10011,2019-08-22 01:30:00+00:00,26.1163,23.5684
10012,2019-08-22 02:00:00+00:00,26.0538,22.1009
10013,2019-08-22 02:30:00+00:00,25.9486,21.2073
10014,2019-08-22 03:00:00+00:00,25.8761,20.5489
10015,2019-08-22 03:30:00+00:00,25.8333,20.0758
10016,2019-08-22 04:00:00+00:00,25.7786,19.4792
10017,2019-08-22 04:30:00+00:00,25.5827,19.0261
10018,2019-08-22 05:00:00+00:00,25.2676,18.6257
10019,2019-08-22 05:30:00+00:00,25.0989,18.2333
10020,2019-08-22 06:00:00+00:00,24.6538,18.1457
10021,2019-08-22 06:30:00+00:00,24.3852,18.4793
10022,2019-08-22 07:00:00+00:00,24.503,17.2392
10023,2019-08-22 07:30:00+00:00,24.3906,15.5551
10024,2019-08-22 08:00:00+00:00,24.2359,14.9006
10025,2019-08-22 08:30:00+00:00,24.2761,14.9492
10026,2019-08-22 09:00:00+00:00,24.28,14.6964
10027,2019-08-22 09:30:00+00:00,24.2353,14.1505
10028,2019-08-22 10:00:00+00:00,24.0879,14.6544
10029,2019-08-22 10:30:00+00:00,23.9485,14.4922
10030,2019-08-22 11:00:00+00:00,24.1568,15.0621
10031,2019-08-22 11:30:00+00:00,24.6709,15.1106
10032,2019-08-22 12:00:00+00:00,25.6981,15.3188
10033,2019-08-22 12:30:00+00:00,26.7859,15.1628
10034,2019-08-22 13:00:00+00:00,27.6144,14.9481
10035,2019-08-22 13:30:00+00:00,27.9456,14.8958
10036,2019-08-22 14:00:00+00:00,28.5061,15.0
10037,2019-08-22 14:30:00+00:00,29.0192,15.6063
10038,2019-08-22 15:00:00+00:00,29.2004,16.2724
10039,2019-08-22 15:30:00+00:00,29.7029,17.1794
10040,2019-08-22 16:00:00+00:00,30.1408,18.4377
10041,2019-08-22 16:30:00+00:00,30.6263,19.7372
10042,2019-08-22 17:00:00+00:00,31.0113,21.2447
10043,2019-08-22 17:30:00+00:00,30.0202,22.0212
10044,2019-08-22 18:00:00+00:00,26.0762,22.6473
10045,2019-08-22 18:30:00+00:00,26.9244,23.5857
10046,2019-08-22 19:00:00+00:00,27.5447,24.6943
10047,2019-08-22 19:30:00+00:00,28.1017,25.7646
10048,2019-08-22 20:00:00+00:00,29.4345,26.6015
10049,2019-08-22 20:30:00+00:00,30.7819,26.1728
10050,2019-08-22 21:00:00+00:00,31.1984,25.981
10051,2019-08-22 21:30:00+00:00,30.7834,26.2152
10052,2019-08-22 22:00:00+00:00,29.5115,28.2921
10053,2019-08-22 22:30:00+00:00,28.7626,27.6726
10054,2019-08-22 23:00:00+00:00,28.3923,26.5923
10055,2019-08-22 23:30:00+00:00,28.0652,22.8854
10056,2019-08-23 00:00:00+00:00,27.4855,22.8567
